UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
baaf2ec8-a61d-4bcc-a8ef-bca7cfa97d92,"transmission network construction, electricity, high voltage | transmission network, electricity, high voltage | EN15804GD, U",F:Construction/42:Civil engineering/422:Construction of utility projects/4220:Construction of utility projects,"The transmission network includes four types of substation depending on their transformation capacity and their technology level (current, modern).;Definition of the voltage levels (according to Hydro-Quebec): ; - High voltage level above 35 kV (large scale industry); - Medium voltage level nominal voltage between phases is 750 V- 34.5 kV (medium to small scale industry, service sector; - Low voltage level below 750 V (Households)",00.00.000,Sector: Infrastructure & Machinery; Electricity,1983-01-01,2023-12-31,"Canada, Québec",ecoinvent Data Quality System
