UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
2e9bc9a1-6a51-46af-890e-124251043b5e,"heat and power co-generation, hard coal | heat, district or industrial, other than natural gas | EN15804GD, U","D:Electricity, gas, steam and air conditioning supply/35:Electricity, gas, steam and air conditioning supply/351:Electric power generation, transmission and distribution/3510:Electric power generation, transmission and distribution","POWER PLANT:;Hard coal power plant input is a market mix of 100MWe power plants (representing all power plants with a capacity <250MWe and 7% of the installed capacity) and 500MWe power plants (representing all power plants with a capacity >250MWe and 93% of the installed capacity). The plants are used for middle load with 4000 hours of operation at full capacity per year. The plants are assumed to operate 150000 hours during its lifetime.;OTHER DATA:;{{children_only_technology}}; - Share of installed capacity with desulfurisation 1% (figure based on; - Average efficiency of desulfurisation installations: 91% (figure based on; - Share of installed capacity with denitrification (primary and/or secondary installations): 1% (figure based on; - Average efficiency of denitrification installations: 8% (estimation based on Dones et al. 27, p.128. Valid for selective catalytic reaction systems); - Share of installed capacity with particle filters: 1% (figure based on IEA 212 ); - Average efficiency of particle filters: 99.7% (figure based on IEA 212  and estimation);- IEA 2012. Coal Power Database. International Energy Agency Clean Coal Centre, London ; - IEA/OECD. 2010. Electricity Information 2010. International Energy Agency (IEA), Paris Cedex (FR). Part IV. Detailed OECD Electricity And Heat Data.; - Dones, R., Bauer, C., Röder, A. (2007) Kohle. In: Dones, R. (Ed.) et al., Sachbilanzen von Energiesystemen: Grundlagen für den ökologischen Vergleich von Energiesystemen und den Einbezug von Energiesystemen in Ökobilanzen für die Schweiz. Final report ecoinvent No.",00.00.000,"fossil fuels,hard coal power,coal power,Sector: Heat; Electricity",1980-01-01,2023-12-31,South Korea,ecoinvent Data Quality System
