UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
c3ec1676-53d5-43d3-9aa2-29b877fdc8ef,"clefting/splitting of energy wood | clefting of energy wood | EN15804GD, U","A:Agriculture, forestry and fishing/02:Forestry and logging/022:Logging/0220:Logging","Motormanual production with a mobile diesel powered clefting device.;For the production of cleft timber, residual wood (branches, small trees from tending or thinning or misbuilt large diameter trees) are cut into one meter long log pieces, loaded onto a tractor-driven trailer, and transported to the forest road. The logs are split along the grain with a mobile, tractor-powered clefting device; the resulting cleft timber is piled along the forest road for natural drying; small-diameter logs and branches are piled without splitting.",00.00.000,"Swiss brush-up completed,Sector: Forestry; Wood",2010-01-01,2023-12-31,Europe,ecoinvent Data Quality System
