UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
b7389d09-329b-4ade-a935-df8a4518897e,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | electricity, high voltage | EN15804GD, U","D:Electricity, gas, steam and air conditioning supply/35:Electricity, gas, steam and air conditioning supply/353:Steam and air conditioning supply/3530:Steam and air conditioning supply",Electric efficiency: 0.15; Thermal efficiency: 0.45; ;Total efficiency: 0.6,00.00.000,"wood power,with true value,United States,Sector: Heat; Electricity",2010-01-01,2023-12-31,"Midwest Reliability Organization, US part only",ecoinvent Data Quality System
