UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
b63c93c9-a2dd-4961-bc7a-dbbb6dbe9a18,"electricity, high voltage, production mix | electricity, high voltage | EN15804GD, U","D:Electricity, gas, steam and air conditioning supply/35:Electricity, gas, steam and air conditioning supply/351:Electric power generation, transmission and distribution/3510:Electric power generation, transmission and distribution","ecoQuery: https://ecoquery.ecoinvent.org/3.10/cutoff/dataset/24824/documentation

The shares of electricity technologies on this market are valid for the year 2020-21. The fiscal year in India starts on 1 April 2020 and ends 31 March 2021. The shares been calculated by the data provider and don't correspond with the production volumes entered in the undefined datasets of the different electricity supplying technologies. The shares have been calculated based on statistics from 2020-21:;Electricity generation data is sourced from:;- General Review 2022, All India Electricity Statistics containing data for the year 2020-21, Central Electricity Authority, 2022;Technology splits are calculated based on:;- S&P Global (2021). Platts World Electric Power Plant database (WEPP), version December 2021. https://www.spglobal.com;- The windpower (2022). Wind farms. https://www.thewindpower.net/windfarms_list_en.php;- For hydro the technology split was determined through individual research For each power plant.;Regional import are calculated based on:;- Grid-India (2021). Grid Controller of India Limited. URL: https://posoco.in/reports/monthly-reports/",00.00.000,Sector: Electricity,2021-01-01,2023-12-31,"India, Southern grid",ecoinvent Data Quality System
