UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
c0577c8d-2ffc-4490-a899-ce60bb40986e,"limestone production, crushed, washed | limestone, crushed, washed | EN15804GD, U","B:Mining and quarrying/08:Other mining and quarrying/081:Quarrying of stone, sand and clay/0810:Quarrying of stone, sand and clay",The company works on a technically high level; heavy machines (excl. building machines) are operated electrically; air recirculated in closed loop to avoid dust emissions; ground water used for washing.,00.00.000,"ConvertedDataset,Sector: Resource Extraction; Minerals; Cement & Concrete",2000-01-01,2023-12-31,Rest-of-World,ecoinvent Data Quality System
