UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
2cfe9a21-0a3e-4211-9fca-b782550129fc,"market for wastewater from wafer fabrication | wastewater from wafer fabrication | EN15804GD, U","E:Water supply; sewerage, waste management and remediation activities/37:Sewerage/370:Sewerage/3700:Sewerage",The dataset supplies a disposal mix (technology mix) of 'wastewater from wafer fabrication' to the respective waste producing activities.,00.00.000,"ConvertedDataset,Sector: Waste Treatment & Recycling",2010-01-01,2023-12-31,Rest-of-World,ecoinvent Data Quality System
