UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
97e6d482-6762-4942-a317-2dec52a5f6f4,"boric acid production, anhydrous, powder | boric acid, anhydrous, powder | EN15804GD, U",B:Mining and quarrying/08:Other mining and quarrying/089:Mining and quarrying n.e.c./0891:Mining of chemical and fertilizer minerals,"This dataset models the production of boric acid from colemanite minerals (calcium borates) with the aid of sulfuric acid, with process yield of 95%. As by-product, gypsum (CaSO4) is produced.;The production of boric acid can be summarized with the following reaction equation:;(2CaO.3B2O3.5H2O) + 2 H2SO4 → 3 (B2O3.3H2O) + 2 CaSO4",00.00.000,Sector: Resource Extraction; Minerals; Chemicals,2000-01-01,2023-12-31,Rest-of-World,ecoinvent Data Quality System
