UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
29ea3b83-d408-47f0-ab1e-75d7e74d0ea5,"heat and power co-generation unit construction, 6400kW thermal, common components for heat+electricity | heat and power co-generation unit, 6400kW thermal, common components for heat+electricity | EN15804GD, U",F:Construction/42:Civil engineering/422:Construction of utility projects/4220:Construction of utility projects,Specific cogeneration unit installed in Switzerland.,00.00.000,"ConvertedDataset,Sector: Infrastructure & Machinery; Heat; Electricity",2000-01-01,2023-12-31,Rest-of-World,ecoinvent Data Quality System
