UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
8a35cb0a-fa45-4fae-8104-f8818f1ae553,"wood pellets, burned in stirling heat and power co-generation unit, 3kW electrical, future | electricity, low voltage | EN15804GD, U","D:Electricity, gas, steam and air conditioning supply/35:Electricity, gas, steam and air conditioning supply/353:Steam and air conditioning supply/3530:Steam and air conditioning supply","Stirling motor for combustion of wood pellets. Power range: 1-3 kW electrical output, 4.5-10.5 kW heat output. Includes pellet storage volume for one day of operation. Electrical efficiency 23%, total efficiency 90%. Performance and lifetime according to expected future values for a serial product. Emission values based on similar processes and assumptions due to yet missing emission measurements.",00.00.000,"with true value,ConvertedDataset,Sector: Heat",2000-01-01,2023-12-31,Rest-of-World,ecoinvent Data Quality System
