UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
36a8cbad-6aa7-4810-8e4b-ab4548dd322e,"refinery gas production, petroleum refinery operation | refinery gas | EN15804GD, U",C:Manufacturing/19:Manufacture of coke and refined petroleum products/192:Manufacture of refined petroleum products/1920:Manufacture of refined petroleum products,The technology represents BREF type II refinery; API 25; sulfur content 0.57%,00.00.000,Sector: Fuels,2014-01-01,2023-12-31,Brazil,ecoinvent Data Quality System
