UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
33e68233-c580-4789-84da-0f94164d0ae6,"cleaning consumables, without water, in 13.6% solution state | cleaning consumables, without water, in 13.6% solution state | EN15804GD, U","C:Manufacturing/20:Manufacture of chemicals and chemical products/202:Manufacture of other chemical products/2023:Manufacture of soap and detergents, cleaning and polishing preparations, pe","The start date was sent to the year of publishing of the source of reference (Golsteijn et al, 2015). The data is considered to be still valid for the year of 2013.",00.00.000,Sector: Chemicals,2011-01-01,2023-12-31,Global,ecoinvent Data Quality System
