UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
17f54c97-301f-4566-90b5-6d5a3ef0c6b2,"deep well drilling, for deep geothermal power | deep well, drilled, for geothermal power | EN15804GD, U",B:Mining and quarrying/09:Mining support service activities/099:Support activities for other mining and quarrying/0990:Support activities for other mining and quarrying,Onshore drilling with a rig capacity of 6.75 MWel. The diameter of the borehole at the top is 10 inches.,00.00.000,"Infrastructure, geothermal power,Sector: Resource Extraction; Electricity",2015-01-01,2023-12-31,El Salvador,ecoinvent Data Quality System
