UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
019b67d5-87dd-4771-800a-8d18953134f0,"inverter production, 500kW | inverter, 500kW | EN15804GD, U",C:Manufacturing/27:Manufacture of electrical equipment/279:Manufacture of other electrical equipment/2790:Manufacture of other electrical equipment,Inverter for a photovoltaic grid-connected system with a capacity of 500kWp.,00.00.000,"ConvertedDataset,Sector: Electronics",2004-01-01,2023-12-31,Rest-of-World,ecoinvent Data Quality System
