UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
6132874f-b35c-4d30-baca-db65742c1e20,"coal stove production, 5-15kW | coal stove, 5-15kW | EN15804GD, U","C:Manufacturing/28:Manufacture of machinery and equipment n.e.c./281:Manufacture of general-purpose machinery/2815:Manufacture of ovens, furnaces and furnace burners",Average used in early 1990s.,00.00.000,"ConvertedDataset,Sector: Infrastructure & Machinery",1988-01-01,2023-12-31,Rest-of-World,ecoinvent Data Quality System
